datetime,/delta/m9/c10
2017-09-29 19:05:06+00:00,0.49435546875
2017-09-29 19:06:07+00:00,0.49450781250000003
2017-09-29 19:07:03+00:00,0.49453125000000003
2017-09-29 19:08:04+00:00,0.49471875
2017-09-29 19:09:11+00:00,0.49477734375
2017-09-29 19:10:02+00:00,0.49494140625
2017-09-29 19:11:05+00:00,0.4951171875
2017-09-29 19:12:08+00:00,0.49515234375
2017-09-29 19:13:07+00:00,0.49573828125
2017-09-29 19:14:00+00:00,0.49592578125000003
2017-09-29 19:15:02+00:00,0.49620703125
2017-09-29 19:16:04+00:00,0.4963359375
2017-09-29 19:17:12+00:00,0.49637109375
2017-09-29 19:18:06+00:00,0.49665234375
2017-09-29 19:19:07+00:00,0.49669921875
2017-09-29 19:19:59+00:00,0.49715625
2017-09-29 19:21:00+00:00,0.4972734375
2017-09-29 19:21:59+00:00,0.49743750000000003
2017-09-29 19:23:02+00:00,0.49746093750000003
2017-09-29 19:24:06+00:00,0.49747265625000003
2017-09-29 19:24:58+00:00,0.49750781250000004
2017-09-29 19:25:57+00:00,0.4977890625
2017-09-29 19:27:02+00:00,0.497859375
2017-09-29 19:28:03+00:00,0.49782421875
2017-09-29 19:29:00+00:00,0.4979296875
2017-09-29 19:30:02+00:00,0.49803515625
2017-09-29 19:31:03+00:00,0.498046875
2017-09-29 19:31:59+00:00,0.49805859375
2017-09-29 19:32:57+00:00,0.498234375
2017-09-29 19:33:56+00:00,0.4982109375
2017-09-29 19:34:57+00:00,0.49810546875
2017-09-29 19:35:56+00:00,0.49787109375
2017-09-29 19:37:02+00:00,0.49734375000000003
2017-09-29 19:37:58+00:00,0.49737890625000003
2017-09-29 19:38:57+00:00,0.49761328125
2017-09-29 19:39:58+00:00,0.49756640625000004
2017-09-29 19:40:56+00:00,0.49758984375
2017-09-29 19:41:55+00:00,0.49770703125
2017-09-29 19:42:54+00:00,0.49780078125
2017-09-29 19:43:59+00:00,0.4979296875
2017-09-29 19:44:56+00:00,0.49805859375
2017-09-29 19:45:54+00:00,0.4981875
2017-09-29 19:46:52+00:00,0.4983515625
2017-09-29 19:47:54+00:00,0.49833984375
2017-09-29 19:48:52+00:00,0.49850390625
2017-09-29 19:49:57+00:00,0.49904296875000004
2017-09-29 19:50:56+00:00,0.4990546875
2017-09-29 19:52:00+00:00,0.499125
2017-09-29 19:52:53+00:00,0.49930078125
2017-09-29 19:53:56+00:00,0.4994765625
2017-09-29 19:54:51+00:00,0.49965234375
2017-09-29 19:55:52+00:00,0.49969921875
2017-09-29 19:56:51+00:00,0.4998515625
2017-09-29 19:57:55+00:00,0.4998515625
2017-09-29 19:58:56+00:00,0.4999453125
2017-09-29 19:59:51+00:00,0.499875
2017-09-29 20:00:53+00:00,0.49983984375
2017-09-29 20:01:55+00:00,0.50016796875
2017-09-29 20:02:50+00:00,0.50014453125
2017-09-29 20:03:53+00:00,0.50026171875
2017-09-29 20:04:50+00:00,0.49998046875
2017-09-29 20:05:49+00:00,0.5003203125
2017-09-29 20:06:50+00:00,0.5005078125
2017-09-29 20:07:52+00:00,0.50091796875
2017-09-29 20:08:50+00:00,0.5009765625
2017-09-29 20:09:50+00:00,0.5010585937500001
2017-09-29 20:10:49+00:00,0.5009296875
2017-09-29 20:11:51+00:00,0.5010117187500001
2017-09-29 20:12:57+00:00,0.5009765625
2017-09-29 20:13:48+00:00,0.5011757812500001
2017-09-29 20:14:52+00:00,0.5011289062500001
2017-09-29 20:15:48+00:00,0.5014453125
2017-09-29 20:16:57+00:00,0.5014921875
2017-09-29 20:17:46+00:00,0.50180859375
2017-09-29 20:18:47+00:00,0.5019609375
2017-09-29 20:19:47+00:00,0.501890625
2017-09-29 20:20:45+00:00,0.50197265625
2017-09-29 20:21:51+00:00,0.5021953125
2017-09-29 20:22:46+00:00,0.502359375
2017-09-29 20:23:47+00:00,0.5027109375000001
2017-09-29 20:24:47+00:00,0.502828125
2017-09-29 20:25:51+00:00,0.50302734375
2017-09-29 20:26:46+00:00,0.503015625
2017-09-29 20:27:47+00:00,0.50326171875
2017-09-29 20:28:44+00:00,0.503484375
2017-09-29 20:29:46+00:00,0.5039296875
2017-09-29 20:30:46+00:00,0.5040820312500001
2017-09-29 20:31:44+00:00,0.50438671875
2017-09-29 20:32:48+00:00,0.504421875
2017-09-29 20:33:44+00:00,0.5047734375
2017-09-29 20:34:43+00:00,0.5050078125
2017-09-29 20:35:44+00:00,0.50508984375
2017-09-29 20:36:43+00:00,0.50544140625
2017-09-29 20:37:48+00:00,0.5056640625
2017-09-29 20:38:47+00:00,0.5056171875000001
2017-09-29 20:39:55+00:00,0.505828125
2017-09-29 20:40:41+00:00,0.50586328125
2017-09-29 20:41:53+00:00,0.5057109375
2017-09-29 20:42:43+00:00,0.5056171875000001
2017-09-29 20:43:43+00:00,0.50565234375
2017-09-29 20:44:40+00:00,0.5055703125000001
2017-09-29 20:45:45+00:00,0.5054765625000001
2017-09-29 20:46:44+00:00,0.5055937500000001
2017-09-29 20:47:47+00:00,0.50548828125
2017-09-29 20:48:46+00:00,0.5056406250000001
2017-09-29 20:49:41+00:00,0.50595703125
2017-09-29 20:50:45+00:00,0.506109375
2017-09-29 20:51:40+00:00,0.5062265625
2017-09-29 20:52:43+00:00,0.5064140625
2017-09-29 20:53:40+00:00,0.5066484375
2017-09-29 20:54:45+00:00,0.5069296875
2017-09-29 20:55:42+00:00,0.50738671875
2017-09-29 20:56:39+00:00,0.50775
2017-09-29 20:57:38+00:00,0.5079609375
2017-09-29 20:58:39+00:00,0.50827734375
2017-09-29 20:59:40+00:00,0.50879296875
2017-09-29 21:00:37+00:00,0.509015625
2017-09-29 21:01:39+00:00,0.50907421875
2017-09-29 21:02:38+00:00,0.50912109375
2017-09-29 21:03:37+00:00,0.509015625
2017-09-29 21:04:40+00:00,0.50928515625
2017-09-29 21:05:37+00:00,0.50937890625
2017-09-29 21:06:38+00:00,0.50940234375
2017-09-29 21:07:37+00:00,0.5094375
2017-09-29 21:08:37+00:00,0.5094140625
2017-09-29 21:09:36+00:00,0.509296875
2017-09-29 21:10:37+00:00,0.50930859375
2017-09-29 21:11:34+00:00,0.50916796875
2017-09-29 21:12:35+00:00,0.509390625
2017-09-29 21:13:35+00:00,0.50963671875
2017-09-29 21:14:34+00:00,0.5099648437500001
2017-09-29 21:15:36+00:00,0.510609375
2017-09-29 21:16:35+00:00,0.51121875
2017-09-29 21:17:33+00:00,0.51139453125
2017-09-29 21:18:33+00:00,0.5113125000000001
2017-09-29 21:19:36+00:00,0.51151171875
2017-09-29 21:20:32+00:00,0.5118046875
2017-09-29 21:21:36+00:00,0.51202734375
2017-09-29 21:22:34+00:00,0.51234375
2017-09-29 21:23:31+00:00,0.5126015625
2017-09-29 21:24:32+00:00,0.5130703125
2017-09-29 21:25:35+00:00,0.51369140625
2017-09-29 21:26:35+00:00,0.51411328125
2017-09-29 21:27:34+00:00,0.5138203125
2017-09-29 21:28:33+00:00,0.513984375
2017-09-29 21:29:33+00:00,0.51343359375
2017-09-29 21:30:32+00:00,0.5137734375
2017-09-29 21:31:32+00:00,0.51380859375
2017-09-29 21:32:30+00:00,0.513984375
2017-09-29 21:33:30+00:00,0.5142421875000001
2017-09-29 21:34:31+00:00,0.5143125000000001
2017-09-29 21:35:30+00:00,0.51430078125
2017-09-29 21:36:33+00:00,0.5142656250000001
2017-09-29 21:37:30+00:00,0.51455859375
2017-09-29 21:38:31+00:00,0.51483984375
2017-09-29 21:39:33+00:00,0.51505078125
2017-09-29 21:40:29+00:00,0.51526171875
2017-09-29 21:41:29+00:00,0.51544921875
2017-09-29 21:42:29+00:00,0.515390625
2017-09-29 21:43:31+00:00,0.51528515625
2017-09-29 21:44:28+00:00,0.5150625
2017-09-29 21:45:28+00:00,0.5153203125
2017-09-29 21:46:32+00:00,0.5156367187500001
2017-09-29 21:47:27+00:00,0.5158945312500001
2017-09-29 21:48:28+00:00,0.5162109375
2017-09-29 21:49:29+00:00,0.5162109375
2017-09-29 21:50:29+00:00,0.516375
2017-09-29 21:51:26+00:00,0.51680859375
2017-09-29 21:52:26+00:00,0.51708984375
2017-09-29 21:53:27+00:00,0.517546875
2017-09-29 21:54:30+00:00,0.51798046875
2017-09-29 21:55:24+00:00,0.5182734375
2017-09-29 21:56:26+00:00,0.51851953125
2017-09-29 21:57:28+00:00,0.518953125
2017-09-29 21:58:25+00:00,0.51928125
2017-09-29 21:59:27+00:00,0.51952734375
2017-09-29 22:00:24+00:00,0.519890625
2017-09-29 22:01:27+00:00,0.5204296875
2017-09-29 22:02:29+00:00,0.5204765625
2017-09-29 22:03:23+00:00,0.5207109375
2017-09-29 22:04:23+00:00,0.52086328125
2017-09-29 22:05:25+00:00,0.52109765625
2017-09-29 22:06:25+00:00,0.5213671875
2017-09-29 22:07:23+00:00,0.5214609375
2017-09-29 22:08:25+00:00,0.5214960937500001
2017-09-29 22:09:27+00:00,0.5216484375
2017-09-29 22:10:22+00:00,0.521578125
2017-09-29 22:11:25+00:00,0.52125
2017-09-29 22:12:22+00:00,0.521203125
2017-09-29 22:13:21+00:00,0.52133203125
2017-09-29 22:14:21+00:00,0.5217304687500001
2017-09-29 22:15:20+00:00,0.5218125
2017-09-29 22:16:26+00:00,0.52196484375
2017-09-29 22:17:24+00:00,0.5221171875
2017-09-29 22:18:20+00:00,0.5222109375
2017-09-29 22:19:27+00:00,0.522703125
2017-09-29 22:20:22+00:00,0.52290234375
2017-09-29 22:21:21+00:00,0.52297265625
2017-09-29 22:22:22+00:00,0.52325390625
2017-09-29 22:23:21+00:00,0.52376953125
2017-09-29 22:24:22+00:00,0.52412109375
2017-09-29 22:25:19+00:00,0.52434375
2017-09-29 22:26:19+00:00,0.52470703125
2017-09-29 22:27:19+00:00,0.52512890625
2017-09-29 22:28:18+00:00,0.5254921875
2017-09-29 22:29:19+00:00,0.52573828125
2017-09-29 22:30:17+00:00,0.52616015625
2017-09-29 22:31:18+00:00,0.5264296875
2017-09-29 22:32:18+00:00,0.52676953125
2017-09-29 22:33:18+00:00,0.526921875
2017-09-29 22:34:20+00:00,0.52712109375
2017-09-29 22:35:18+00:00,0.52726171875
2017-09-29 22:36:16+00:00,0.5274609375
2017-09-29 22:37:18+00:00,0.5277890625
2017-09-29 22:38:17+00:00,0.5282578125
2017-09-29 22:39:19+00:00,0.52850390625
2017-09-29 22:40:20+00:00,0.5291015625
2017-09-29 22:41:15+00:00,0.52955859375
2017-09-29 22:42:16+00:00,0.52976953125
2017-09-29 22:43:17+00:00,0.529875
2017-09-29 22:44:14+00:00,0.52976953125
2017-09-29 22:45:17+00:00,0.52988671875
2017-09-29 22:46:15+00:00,0.52953515625
2017-09-29 22:47:17+00:00,0.5296640625
2017-09-29 22:48:16+00:00,0.529875
2017-09-29 22:49:14+00:00,0.5301328125
2017-09-29 22:50:15+00:00,0.5305546875
2017-09-29 22:51:21+00:00,0.5308359375
2017-09-29 22:52:14+00:00,0.5309765625
2017-09-29 22:53:14+00:00,0.53155078125
2017-09-29 22:54:12+00:00,0.53368359375
2017-09-29 22:55:14+00:00,0.5364140625
2017-09-29 22:56:13+00:00,0.5390390625
2017-09-29 22:57:12+00:00,0.5417578125
2017-09-29 22:58:13+00:00,0.54434765625
2017-09-29 22:59:15+00:00,0.546890625
2017-09-29 23:00:15+00:00,0.54887109375
2017-09-29 23:01:11+00:00,0.550640625
2017-09-29 23:02:12+00:00,0.55208203125
2017-09-29 23:03:16+00:00,0.5528203125
2017-09-29 23:04:15+00:00,0.5529375
2017-09-29 23:05:12+00:00,0.55301953125
2017-09-29 23:06:10+00:00,0.55264453125
2017-09-29 23:07:14+00:00,0.55276171875
2017-09-29 23:08:19+00:00,0.55339453125
2017-09-29 23:09:12+00:00,0.5523515625000001
2017-09-29 23:10:15+00:00,0.54980859375
2017-09-29 23:11:13+00:00,0.5476875
2017-09-29 23:12:11+00:00,0.5456953125
2017-09-29 23:13:09+00:00,0.544546875
2017-09-29 23:14:17+00:00,0.5435156250000001
2017-09-29 23:15:09+00:00,0.54261328125
2017-09-29 23:16:07+00:00,0.54165234375
2017-09-29 23:17:10+00:00,0.54087890625
2017-09-29 23:18:07+00:00,0.5409609375
2017-09-29 23:19:06+00:00,0.540984375
2017-09-29 23:20:07+00:00,0.54087890625
2017-09-29 23:21:13+00:00,0.5403984375
2017-09-29 23:22:08+00:00,0.54029296875
2017-09-29 23:23:09+00:00,0.54057421875
2017-09-29 23:24:09+00:00,0.5409375
2017-09-29 23:25:08+00:00,0.54087890625
2017-09-29 23:26:06+00:00,0.54106640625
2017-09-29 23:27:06+00:00,0.5407968750000001
2017-09-29 23:28:08+00:00,0.54104296875
2017-09-29 23:29:09+00:00,0.541078125
2017-09-29 23:30:08+00:00,0.5410546875
2017-09-29 23:31:06+00:00,0.54064453125
2017-09-29 23:32:04+00:00,0.54043359375
2017-09-29 23:33:07+00:00,0.54024609375
2017-09-29 23:34:04+00:00,0.54003515625
2017-09-29 23:35:03+00:00,0.53982421875
2017-09-29 23:36:04+00:00,0.53958984375
2017-09-29 23:37:05+00:00,0.5393671875
2017-09-29 23:38:06+00:00,0.539484375
2017-09-29 23:39:02+00:00,0.5392617187500001
2017-09-29 23:40:02+00:00,0.53953125
2017-09-29 23:41:03+00:00,0.53970703125
2017-09-29 23:42:05+00:00,0.5397421875
2017-09-29 23:43:03+00:00,0.53980078125
2017-09-29 23:44:01+00:00,0.5400703125
2017-09-29 23:45:02+00:00,0.53977734375
2017-09-29 23:46:01+00:00,0.53944921875
2017-09-29 23:47:04+00:00,0.53944921875
2017-09-29 23:48:03+00:00,0.539484375
2017-09-29 23:49:01+00:00,0.5393085937500001
2017-09-29 23:50:04+00:00,0.53937890625
2017-09-29 23:50:59+00:00,0.53940234375
2017-09-29 23:52:00+00:00,0.539203125
2017-09-29 23:53:03+00:00,0.5392265625
2017-09-29 23:54:02+00:00,0.53905078125
2017-09-29 23:55:01+00:00,0.53876953125
2017-09-29 23:56:03+00:00,0.5385234375
2017-09-29 23:57:00+00:00,0.53818359375
2017-09-29 23:58:02+00:00,0.5381484375
2017-09-29 23:59:07+00:00,0.53813671875
2017-09-30 00:00:02+00:00,0.5377031250000001
2017-09-30 00:01:01+00:00,0.53746875
2017-09-30 00:01:59+00:00,0.537375
2017-09-30 00:02:57+00:00,0.537375
2017-09-30 00:03:58+00:00,0.53745703125
2017-09-30 00:04:59+00:00,0.53762109375
2017-09-30 00:05:56+00:00,0.53743359375
2017-09-30 00:06:57+00:00,0.5376093750000001
2017-09-30 00:07:58+00:00,0.537375
2017-09-30 00:08:58+00:00,0.537375
2017-09-30 00:09:57+00:00,0.53759765625
2017-09-30 00:10:58+00:00,0.53759765625
2017-09-30 00:11:56+00:00,0.53722265625
2017-09-30 00:12:57+00:00,0.5370703125
2017-09-30 00:13:59+00:00,0.53671875
2017-09-30 00:14:58+00:00,0.53666015625
2017-09-30 00:15:57+00:00,0.53698828125
2017-09-30 00:16:57+00:00,0.537046875
2017-09-30 00:17:53+00:00,0.5368828125
2017-09-30 00:18:55+00:00,0.536859375
2017-09-30 00:19:55+00:00,0.5367421875
2017-09-30 00:20:52+00:00,0.5362617187500001
2017-09-30 00:21:54+00:00,0.53605078125
2017-09-30 00:22:56+00:00,0.53553515625
2017-09-30 00:23:51+00:00,0.535171875
2017-09-30 00:24:53+00:00,0.5349375000000001
2017-09-30 00:25:52+00:00,0.53469140625
2017-09-30 00:26:53+00:00,0.53471484375
2017-09-30 00:27:55+00:00,0.5351484375
2017-09-30 00:28:52+00:00,0.535265625
2017-09-30 00:29:51+00:00,0.53532421875
2017-09-30 00:30:52+00:00,0.5354296875
2017-09-30 00:31:50+00:00,0.53558203125
2017-09-30 00:32:50+00:00,0.53588671875
2017-09-30 00:33:51+00:00,0.53607421875
2017-09-30 00:34:49+00:00,0.53612109375
2017-09-30 00:35:51+00:00,0.53647265625
2017-09-30 00:36:50+00:00,0.53653125
2017-09-30 00:37:49+00:00,0.53670703125
2017-09-30 00:38:48+00:00,0.5363671875
2017-09-30 00:39:49+00:00,0.53602734375
2017-09-30 00:40:51+00:00,0.53609765625
2017-09-30 00:41:47+00:00,0.53579296875
2017-09-30 00:42:47+00:00,0.53555859375
2017-09-30 00:43:48+00:00,0.53497265625
2017-09-30 00:44:48+00:00,0.53455078125
2017-09-30 00:45:47+00:00,0.5343046875
2017-09-30 00:46:47+00:00,0.53403515625
2017-09-30 00:47:48+00:00,0.5337890625
2017-09-30 00:48:49+00:00,0.533578125
2017-09-30 00:49:49+00:00,0.53351953125
2017-09-30 00:50:47+00:00,0.5332734375
2017-09-30 00:51:45+00:00,0.53354296875
2017-09-30 00:52:46+00:00,0.5335078125
2017-09-30 00:53:46+00:00,0.53351953125
2017-09-30 00:54:49+00:00,0.53354296875
2017-09-30 00:55:47+00:00,0.5338359375
2017-09-30 00:56:44+00:00,0.53354296875
2017-09-30 00:57:44+00:00,0.5332265625
2017-09-30 00:58:44+00:00,0.5329921875
2017-09-30 00:59:45+00:00,0.53241796875
2017-09-30 01:00:43+00:00,0.532078125
2017-09-30 01:01:44+00:00,0.53165625
2017-09-30 01:02:42+00:00,0.531
2017-09-30 01:03:42+00:00,0.5304492187500001
2017-09-30 01:04:44+00:00,0.5303320312500001
2017-09-30 01:05:43+00:00,0.52940625
2017-09-30 01:06:43+00:00,0.5282109375
2017-09-30 01:07:43+00:00,0.52725
2017-09-30 01:08:49+00:00,0.52667578125
2017-09-30 01:09:42+00:00,0.52623046875
2017-09-30 01:10:47+00:00,0.52644140625
2017-09-30 01:11:41+00:00,0.526453125
2017-09-30 01:12:45+00:00,0.52648828125
2017-09-30 01:13:42+00:00,0.5270625
2017-09-30 01:14:40+00:00,0.527953125
2017-09-30 01:15:40+00:00,0.529171875
2017-09-30 01:16:39+00:00,0.5304140625
2017-09-30 01:17:41+00:00,0.5313984375
2017-09-30 01:18:40+00:00,0.53180859375
2017-09-30 01:19:39+00:00,0.53225390625
2017-09-30 01:20:40+00:00,0.53244140625
2017-09-30 01:21:40+00:00,0.53223046875
2017-09-30 01:22:38+00:00,0.53159765625
2017-09-30 01:23:46+00:00,0.53094140625
2017-09-30 01:24:39+00:00,0.52983984375
2017-09-30 01:25:37+00:00,0.52817578125
2017-09-30 01:26:38+00:00,0.52672265625
2017-09-30 01:27:42+00:00,0.52538671875
2017-09-30 01:28:37+00:00,0.5242265625
2017-09-30 01:29:37+00:00,0.5232421875
2017-09-30 01:30:37+00:00,0.52252734375
2017-09-30 01:31:36+00:00,0.5223515625
2017-09-30 01:32:38+00:00,0.52236328125
2017-09-30 01:33:37+00:00,0.52246875
2017-09-30 01:34:35+00:00,0.5229609375000001
2017-09-30 01:35:39+00:00,0.5233125
2017-09-30 01:36:36+00:00,0.52340625
2017-09-30 01:37:34+00:00,0.52353515625
2017-09-30 01:38:35+00:00,0.5239921875
2017-09-30 01:39:35+00:00,0.5241796875
2017-09-30 01:40:34+00:00,0.52430859375
2017-09-30 01:41:37+00:00,0.5243671875
2017-09-30 01:42:34+00:00,0.5242265625
2017-09-30 01:43:33+00:00,0.52426171875
2017-09-30 01:44:34+00:00,0.52433203125
2017-09-30 01:45:33+00:00,0.5242265625
2017-09-30 01:46:37+00:00,0.52388671875
2017-09-30 01:47:32+00:00,0.52351171875
2017-09-30 01:48:36+00:00,0.52360546875
2017-09-30 01:49:33+00:00,0.5236171875
2017-09-30 01:50:32+00:00,0.52304296875
2017-09-30 01:51:32+00:00,0.52275
2017-09-30 01:52:31+00:00,0.52243359375
2017-09-30 01:53:32+00:00,0.52212890625
2017-09-30 01:54:31+00:00,0.5220234375
2017-09-30 01:55:34+00:00,0.52194140625
2017-09-30 01:56:31+00:00,0.5222578125
2017-09-30 01:57:31+00:00,0.5223515625
2017-09-30 01:58:30+00:00,0.5221875
2017-09-30 01:59:30+00:00,0.5221171875
2017-09-30 02:00:31+00:00,0.52190625
2017-09-30 02:01:31+00:00,0.52191796875
2017-09-30 02:02:32+00:00,0.521859375
2017-09-30 02:03:30+00:00,0.52198828125
2017-09-30 02:04:29+00:00,0.522
2017-09-30 02:05:29+00:00,0.5221171875
2017-09-30 02:06:28+00:00,0.52182421875
2017-09-30 02:07:29+00:00,0.5212265625
2017-09-30 02:08:28+00:00,0.52032421875
2017-09-30 02:09:27+00:00,0.5199140625
2017-09-30 02:10:28+00:00,0.51994921875
2017-09-30 02:11:28+00:00,0.5198671875
2017-09-30 02:12:27+00:00,0.51987890625
2017-09-30 02:13:27+00:00,0.52013671875
2017-09-30 02:14:28+00:00,0.52040625
2017-09-30 02:15:27+00:00,0.52072265625
2017-09-30 02:16:27+00:00,0.52091015625
2017-09-30 02:17:26+00:00,0.52100390625
2017-09-30 02:18:28+00:00,0.52105078125
2017-09-30 02:19:26+00:00,0.52100390625
2017-09-30 02:20:27+00:00,0.52109765625
2017-09-30 02:21:27+00:00,0.521015625
2017-09-30 02:22:25+00:00,0.521109375
2017-09-30 02:23:25+00:00,0.5209921875
2017-09-30 02:24:25+00:00,0.5208984375
2017-09-30 02:25:26+00:00,0.5208984375
2017-09-30 02:26:24+00:00,0.5208515625
2017-09-30 02:27:23+00:00,0.52076953125
2017-09-30 02:28:23+00:00,0.52055859375
2017-09-30 02:29:23+00:00,0.52044140625
2017-09-30 02:30:22+00:00,0.52023046875
2017-09-30 02:31:24+00:00,0.5201718750000001
2017-09-30 02:32:23+00:00,0.52008984375
2017-09-30 02:33:23+00:00,0.5200546875000001
2017-09-30 02:34:26+00:00,0.5199140625
2017-09-30 02:35:23+00:00,0.51971484375
2017-09-30 02:36:23+00:00,0.51952734375
2017-09-30 02:37:22+00:00,0.519375
2017-09-30 02:38:22+00:00,0.5193984375
2017-09-30 02:39:23+00:00,0.519234375
2017-09-30 02:40:21+00:00,0.51909375
2017-09-30 02:41:20+00:00,0.5189296875
2017-09-30 02:42:21+00:00,0.518953125
2017-09-30 02:43:23+00:00,0.51889453125
2017-09-30 02:44:23+00:00,0.51871875
2017-09-30 02:45:20+00:00,0.5186015625
2017-09-30 02:46:22+00:00,0.51830859375
2017-09-30 02:47:20+00:00,0.518015625
2017-09-30 02:48:20+00:00,0.51783984375
2017-09-30 02:49:19+00:00,0.51744140625
2017-09-30 02:50:18+00:00,0.51713671875
2017-09-30 02:51:18+00:00,0.51685546875
2017-09-30 02:52:19+00:00,0.516515625
2017-09-30 02:53:18+00:00,0.51609375
2017-09-30 02:54:18+00:00,0.5157773437500001
2017-09-30 02:55:18+00:00,0.51540234375
2017-09-30 02:56:18+00:00,0.51507421875
2017-09-30 02:57:17+00:00,0.51474609375
2017-09-30 02:58:17+00:00,0.5143593750000001
2017-09-30 02:59:16+00:00,0.51406640625
2017-09-30 03:00:16+00:00,0.5136328125
2017-09-30 03:01:17+00:00,0.51341015625
2017-09-30 03:02:17+00:00,0.51312890625
2017-09-30 03:03:16+00:00,0.5129296875
2017-09-30 03:04:16+00:00,0.512625
2017-09-30 03:05:15+00:00,0.5123203125
2017-09-30 03:06:15+00:00,0.51205078125
2017-09-30 03:07:16+00:00,0.5117109375
2017-09-30 03:08:19+00:00,0.51146484375
2017-09-30 03:09:14+00:00,0.5112890625000001
2017-09-30 03:10:14+00:00,0.5110078125
2017-09-30 03:11:14+00:00,0.5107265625
2017-09-30 03:12:13+00:00,0.51057421875
2017-09-30 03:13:13+00:00,0.51024609375
2017-09-30 03:14:14+00:00,0.5100117187500001
2017-09-30 03:15:15+00:00,0.5098945312500001
2017-09-30 03:16:13+00:00,0.5098242187500001
2017-09-30 03:17:13+00:00,0.5096484375
2017-09-30 03:18:13+00:00,0.509484375
2017-09-30 03:19:12+00:00,0.50934375
2017-09-30 03:20:12+00:00,0.5088984375
2017-09-30 03:21:12+00:00,0.50907421875
2017-09-30 03:22:11+00:00,0.5086640625
2017-09-30 03:23:11+00:00,0.5084296875000001
2017-09-30 03:24:11+00:00,0.50816015625
2017-09-30 03:25:11+00:00,0.5078671875
2017-09-30 03:26:13+00:00,0.50780859375
2017-09-30 03:27:12+00:00,0.507703125
2017-09-30 03:28:14+00:00,0.50755078125
2017-09-30 03:29:10+00:00,0.50729296875
2017-09-30 03:30:14+00:00,0.50712890625
2017-09-30 03:31:13+00:00,0.5069296875
2017-09-30 03:32:12+00:00,0.5068945312500001
2017-09-30 03:33:09+00:00,0.5066953125
2017-09-30 03:34:08+00:00,0.506484375
2017-09-30 03:35:09+00:00,0.506296875
2017-09-30 03:36:09+00:00,0.50605078125
2017-09-30 03:37:08+00:00,0.506015625
2017-09-30 03:38:10+00:00,0.50588671875
2017-09-30 03:39:08+00:00,0.50578125
2017-09-30 03:40:11+00:00,0.5057578125
2017-09-30 03:41:08+00:00,0.5055468750000001
2017-09-30 03:42:08+00:00,0.505359375
2017-09-30 03:43:09+00:00,0.50511328125
2017-09-30 03:44:07+00:00,0.5051484375
2017-09-30 03:45:06+00:00,0.50484375
2017-09-30 03:46:07+00:00,0.5048203125
2017-09-30 03:47:07+00:00,0.50480859375
2017-09-30 03:48:06+00:00,0.50462109375
